cust_id,Geo,Age,R_ninteen,C_ninteen,R_twenty,C_twenty,R_twentyone,C_twentyone,R_twentytwo,C_twentytwo,R_twentythree,C_twentythree
727904377,Mapo,42,5850,3,2397.5,1,192701,34,147499.63,33,137778.35,13
728028261,Seongbuk,34,3912.45,48,27391.69,105,113135.14,216,120359.212,155,74030.21,62
728162546,Seo-gu,39,0,0,0,0,3537.614,11,148092.703,103,4714.7,18
728464046,Gangnam,47,65270.09,39,22167.975,51,12278.218,36,174671.35,99,56464.678,35
728650201,Cheongju,43,57648.09,169,27179.53,152,62680.67,98,146080.6,49,75277.46,40
728702905,Yongin,43,92075.52,56,337099.411,223,222263.7,181,139106.339,101,137632.23,60
728702918,Yongin,44,0,0,163923.931,58,180743.848,111,502983.706,139,139308.44,78
728757567,Iksan,56,159149.26,70,143666.906,86,185230.38,56,287696.7,78,49067.7,42
728964336,Seocho,45,124262.12,162,268632.08,201,215312.115,119,248623.786,111,86844.83,54
728968466,Namyangju,40,19637.8,85,40144.69,72,147812.641,202,172732.794,240,19912.461,132
728991289,Yongsan,36,37706.614,280,17289.699,221,11604.146,98,6493.01,79,7472.99,58
729005823,Seongnam,43,53405.716,89,90085.05,49,97155.18,182,202080.791,196,88810.627,109
729340561,Cheonan,43,52.9,1,2795,4,4876.65,12,151521.769,156,30811.604,62
729415103,Yongsan,36,773.512,62,1788.404,65,5561.9,107,804.762,21,27.977,4
729545868,Seocho,42,9109.7,14,12576.168,25,60126.44,38,168671.535,72,70758.448,38
729563766,Suseong,55,4580.3,6,43617,16,70233,23,201244.906,26,6059,2
729651586,Gangnam,54,0,0,0,0,0,0,122596.261,36,79017.72,39
729681071,Mapo,41,1821.76,14,71622.95,34,202339.742,254,120109.557,200,79591.512,140
729712481,Seongnam,41,0,0,80782.017,131,59912.969,91,170634.465,142,164550.523,95
729746486,Hwaseong,56,70964.341,165,33340.056,154,76742.166,168,140125.365,144,72118.777,57
729964741,Songpa,35,197233.915,269,248946.514,272,223185.126,235,81970.527,124,708.079,27
730146861,Yongsan,34,95453.37,120,103016.791,125,118311.9,159,155095.72,140,11232.218,112
730279801,Gangnam,60,128565.225,504,143832.519,497,206570.6,325,229538.632,240,170285.91,152
730364823,Goyang,38,98383.15,53,153848.264,78,147609.28,43,309097.74,107,9384.3,28
730408762,Gwangju,35,0,0,0,0,69010,8,149334.35,39,172,2
730442503,Junggu,71,428168.6,86,343292,70,469889.3,78,506078.5,49,256058.35,56
730516988,Jongno,54,1397,6,144459.04,4,316888.863,78,388586.28,89,340275.2,45
730603853,Seongdong,47,16882.149,142,28838.502,324,30756.917,462,158029.149,436,98779.175,236
730799934,Gangnam,48,70990.6,90,345353.65,128,353896,95,222411.09,100,97859.1,49
730830138,Yongin,46,151001.864,152,32496.5,95,43715.8,44,350216.55,67,8234.07,8
731204232,Seongdong,44,0,0,9414,15,169721.94,73,601148.786,180,1728.24,7
731220668,Seongdong,40,76881.008,133,56415.226,135,75362.536,82,186245.789,104,61479.381,44
731285494,Gangnam,42,92242.552,207,80768.201,160,81941.664,182,138708.221,103,85160.702,47
731382939,Gangseo,57,252414.323,165,262292.746,157,355864.843,159,231141.41,107,57621.1,66
731432743,Gangnam,59,10734.6,5,5602.7,8,14425.1,29,138820.358,56,29026.66,67
731472093,Gwangmyeong,37,18409.8,66,14787.86,84,150942.75,155,156944.36,149,105014.59,87
731695216,Seongdong,42,1687.4,12,51573.15,59,101638.456,57,153414.844,128,35893.088,77
731742161,Gangnam,41,4598.481,136,42809.14,108,19162.222,77,138632.03,172,122120.02,70
731846833,Yongsan,54,63137.54,324,52119.603,195,72935.002,176,124082.835,207,81125.493,135
732030248,Seocho,45,9738.165,86,40358.612,84,79371.068,85,235226.208,104,56343.08,21
732039734,Gangnam,39,26032.86,49,43593.7,33,92876.25,71,138015.9,68,28729.55,51
732062977,Gwangjin,43,0,0,36736.2,44,224114.5,139,265173.2,173,137228.255,220
732094747,Gangnam,65,29220.61,54,58043.136,62,55553.516,66,130100.615,96,46400.45,44
732182896,Yangpyeong,59,151493.735,206,114206.465,194,285808.591,256,564276.051,255,71464.844,86
732189647,Mapo,35,1979.576,23,793.3,13,1347.354,31,125524.918,69,7960.985,69
732264126,Yongsan,45,13254.926,39,19680.25,22,97503.977,65,195348.728,93,55997.545,45
732269759,Jeonju,46,150146.5,67,140516.84,52,170787.7,78,155729.8,70,93307.2,55
732306445,Suwon,39,8454.38,82,62445.57,107,156836.6,116,311173.348,95,170268.83,36
732306461,Gangnam,43,76739.179,613,108481.766,64,34757.93,42,147535.83,53,6925.9,10
732307296,Cheongju,57,44359.46,151,29505.65,147,35193.84,154,198440.47,120,18020.74,63
732362004,Seocho,43,12951.732,90,8200.82,75,48642.86,216,174841.068,247,55290.368,110
732398641,Gangnam,41,3988.456,75,20364.3,18,11006.2,65,125700.4,58,0,0
732487543,Hanam,37,4839.7,30,5869.15,56,128701.8,87,304996,203,27971.277,31
732600265,Yongsan,40,59180.91,10,91532.568,33,211609.444,104,152460.752,112,184587.228,85
732680111,Gumi,46,12801,30,60299.4,101,106369,101,149616.3,106,45898.1,14
732782236,Yangju,45,81847.016,217,59215.07,195,90967.102,155,220901.738,179,42491.624,72
732942451,Yongsan,41,74606.814,254,150095.182,224,120525.394,233,359914.89,130,38705.299,33
732980387,Yongsan,62,123495.616,144,75518.712,127,90784.979,59,131782.842,57,31320.937,34
733040918,Seongdong,43,14834.7,11,111866.804,115,95802.18,69,122085.54,95,25973.144,65
733076981,Gangnam,54,0,0,0,0,0,0,194484,73,125431.36,59
733081156,Gangnam,45,66759.971,101,123852.6,71,160883.4,80,226774.3,93,44107,21
733309223,Yongin,41,1186.3,23,22169.2,21,267162.4,63,122003.156,44,47512,26
733322984,Jungnang,54,76612.81,57,158093.2,124,255776.76,118,181663.601,145,79469,92
733430501,Namyangju,42,22806,51,23945.6,46,22601.6,27,126864.966,73,114974.496,66
733499859,Seongnam,64,64789.736,225,85535.004,187,71029.788,141,133635.075,111,86933.186,82
733611881,Uijeongbu,49,15380.608,64,58995.529,55,133100.943,79,164400.21,109,46322.43,30
733619165,Dongdaemun,41,0,0,0,0,91239,28,244230.45,45,142552.7,43
733841798,Yangcheon,39,53149.93,77,40875.127,46,58920.068,60,183716,30,30402,22
733919584,Seocho,46,45236.01,133,49743.503,120,97316.114,137,152852.9,178,96995.676,111
734030073,Yongsan,39,17763.429,248,11450.969,94,35863.101,102,126350.056,145,19160.91,50
734095421,Hwaseong,39,131210.157,247,244777.421,196,213137.708,132,573482.671,195,102723.03,35
734105141,Yongin,49,52061.117,247,55552.998,243,118920.395,181,360265.11,288,142099.15,117
734117042,Gangnam,37,78216.959,66,354775.216,140,253336.286,129,131554.248,93,52024.7,77
734148119,Gangnam,37,69701.55,103,77878.05,109,264609.755,190,186701.82,150,103158.93,78
734239982,Gangnam,47,453.1,7,0,0,0,0,170924.2,26,470268.5,73
734375497,Hanam,43,48768.431,116,67187.4,109,67763.127,178,178860.963,163,62720.407,64
734529224,Seongdong,44,14255.05,70,3940.5,22,42685.32,39,120802,113,34228.6,43
734544671,Dobong,45,240.4,15,775.075,28,11199.4,18,140148.3,19,214.2,9
734589872,Gangnam,43,120336.109,269,133031.497,118,98404.847,113,135032.561,97,279669.534,69
734630686,Eunpyeong,35,2324.8,39,1894.758,37,12758.618,65,1732.17,54,970.8,24
734638353,Gangnam,41,8844.597,114,174432.036,227,496944.688,231,243460.27,98,109672.11,39
734643371,Eunpyeong,33,37519.498,129,5520.864,43,6724.042,68,2243.866,36,3355.411,43
734681201,Seongnam,46,1137,17,5631.08,31,10226.68,30,217560.7,83,157049.774,38
734683919,Gwangjin,55,42866.21,26,30028.865,46,44543.498,59,170630.044,47,46227.85,13
734706012,Seongnam,46,16356.164,115,33711.693,94,32703.19,163,292984.29,170,244006.51,89
734745427,Yongsan,39,371704.367,722,487874.996,487,1438990.919,777,703025.427,303,143026.761,171
734793021,Paju,51,8203.564,57,13382.5,65,39970.394,110,144517.653,159,126973.715,134
734808635,Gwangmyeong,48,44809.494,46,26160.87,91,186125.822,89,122293.933,147,34185.3,121
734857913,Hanam,43,113736.7,37,178000.223,119,131381.47,111,488334.848,124,206982.92,50
734909771,Yongin,58,91113.733,144,79939.505,124,204902.7,141,432949,91,170986.93,60
734940891,Seongbuk,35,0,0,0,0,115978.5,111,166564.73,158,179268.188,98
735039604,Suwon,41,3725,8,166197.9,30,133470.6,30,135859.767,21,43102.831,12
735043199,Songpa,42,352.8,3,0,0,137933.51,64,236118.283,91,108361.5,28
735060127,Gangnam,43,81051.406,118,147564.558,131,159475.466,105,282777.156,171,34557.75,54
735083119,Hanam,61,1400.72,20,1686.05,7,123182.488,162,139320.813,107,130417.3,45
735311911,Gangnam,40,0,0,0,0,3114,6,120055.7,17,4350.5,19
735380811,Gangdong,38,0,0,0,0,0,0,233787.323,92,3832.09,35
735637055,Gangnam,43,0,0,0,0,0,0,44172.12,43,10777.52,57
735738407,Gangnam,35,0,0,8148.29,22,101164.932,132,127219.253,114,80909.03,67
736039551,Nam-gu,42,6258.58,16,4571.5,18,14456.74,21,165147.777,80,94085.504,114
736044539,Gangnam,45,7854,11,7385.5,6,18040,11,157547.1,45,132067,22
736463738,Gangnam,43,0,0,109201.518,43,184450.48,87,236200.7,143,56120,56
736597951,Goyang,37,0,0,0,0,0,0,318455.428,85,222307.514,113
736603391,Gwanak,33,0,0,782.3,5,2154.55,15,131220.63,97,4422.3,55
736845011,Suwon,33,0,0,31,2,100885.72,50,128892.3,49,102534.6,12
737113691,Gangnam,37,5038,6,101094.298,46,305653.608,239,725761.715,431,138006.94,133
737425416,Seodaemun,31,0,0,0,0,0,0,115397.83,159,43173.27,117
737607066,Gangnam,53,3538.2,26,0,0,172711.828,86,243541.85,80,86.5,2
737810586,Gangnam,33,0,0,0,0,75285.789,93,169764.221,163,126024.231,191
738064221,Seongnam,32,0,0,0,0,37658.2,37,140600.03,102,7923.85,19
738121457,Dalseong,32,10,1,76719.05,83,41129.24,84,121695.06,82,13328.88,28
738144163,Gangnam,36,0,0,0,0,0,0,419161.69,107,805594.37,62
738218657,Guri,33,0,0,0,0,0,0,126207,40,16531.65,11
738358313,Gwanak,32,0,0,0,0,0,0,313199.199,119,91652.125,71
738474381,Hanam,42,18465.192,258,150014.56,311,542470.891,486,412659.731,328,33909.576,62
738780544,Nam-gu,32,101832.09,50,177529.123,121,120463.821,148,338870.071,210,113538.34,134
739101297,Gangnam,48,216875.919,259,162785.821,374,434493.341,266,217494.522,175,163324.242,122
739112923,Gangseo,47,61492.95,73,70962.83,106,128894.299,125,152473.179,171,12322.199,76
739192341,Gwangmyeong,45,0,0,0,0,149438.12,55,123383.606,217,1717.024,6
739283318,Seongnam,38,0,0,0,8,100081.1,44,186286.6,84,26842.3,21
739494806,Yeongdeungpo,51,0,0,0,0,34838.51,58,138354.048,130,60506.15,33
739510538,Seongnam,55,49542.424,126,25934.001,59,90285.352,82,124239.785,141,118946.566,81
739640493,Seodaemun,37,252,2,24530.45,33,36001.8,52,133789.479,110,5863.62,52
739826618,Yeonsu,43,0,0,1440,3,149261.4,39,146354.08,35,22218,8
740014602,Yangcheon,63,0,0,0,0,77402.8,7,46750.71,32,98,2
740116125,Seocho,68,0,0,0,0,84190.5,30,128119.437,104,41594.582,55
740126159,Gimpo,52,0,0,0,0,16349.66,27,173577.2,67,48916.465,95
740137042,Yangcheon,41,1199.3,21,570.9,3,51321.8,141,140135.28,172,123972.7,120
740159629,Gangnam,48,0,0,0,0,0,0,129748.31,93,208185.01,28
740433357,Gangnam,50,187100.293,364,203851.482,158,227602.165,150,123837.885,183,125696.385,149
740433868,Gangnam,48,107917.194,133,138984.715,95,186619.6,87,321901.73,117,79345.3,41
740469664,Jungnang,42,41846.49,55,164344.28,87,549353.183,117,189979.6,194,26737.17,75
740582722,Junggu,51,879.1,14,622.71,17,124942.862,37,142920.678,136,86071,61
740696895,Gangnam,33,0,0,1779,10,74257.346,56,206851.544,62,88505.1,13
740770668,Gangnam,41,31604.8,67,59436.842,136,98019,164,328373.132,198,203527.3,96
740816903,Yeongdeungpo,47,30054.044,172,194247.293,227,169667.853,298,222770.995,123,108473.503,59
740894202,Seongnam,45,82571.673,184,112858.431,120,221835.78,181,228213.85,138,177964.635,114
741002411,Gwacheon,57,26227.632,251,41284.944,338,84192.476,277,235291.496,120,55019.746,60
741040244,Gangnam,39,512.04,27,150.6,5,15321.195,30,127431.876,77,25672.13,103
741075391,Yangcheon,38,0,0,0,0,0,0,121750.672,74,23637.6,22
741090583,Yongsan,40,0,0,0,0,295236,51,102200.9,30,48515,9
741151595,Suseong,40,3780.3,29,12347.8,26,149269.55,156,120014.701,97,34966.543,30
741211559,Wonju,45,0,0,0,0,0,0,143807.04,76,176950.34,94
741278447,Gangnam,43,76115.057,414,144691.662,367,132706.94,415,129555.48,240,123711.706,184
741305051,Namyangju,57,8014.8,73,1095.6,24,1052.7,14,248763.99,24,417230.11,38
741393351,Seongnam,44,0,0,0,0,75661.98,31,220464.8,47,7184.6,18
741684675,Seongdong,54,99493.276,117,3651.46,17,180433.484,125,314408.511,130,25850.989,73
741731103,Seocho,52,90619.204,33,167994.768,35,64603,11,131975.21,28,52452,16
741746694,Gangnam,44,0,0,0,0,0,0,32973.1,40,9773.43,23
741967391,Gangnam,38,44892.004,159,88791.114,179,296630.359,184,202414.752,151,19529.66,44
741967771,Gwangju,37,0,0,0,0,43176.8,39,153114.83,148,143719.5,61
742016766,Gangnam,41,130553.13,175,109182.643,156,116072.675,146,312582.12,178,176466.73,65
742071712,Pyeongtaek,63,2504.6,18,45649.2,65,93879.466,65,404845.3,106,125020.372,77
742178699,Seocho,52,747.366,23,8458.808,186,123212.313,362,268356.97,337,56269.67,148
742226883,Yongsan,44,38.2,2,0,0,0,0,120000,2,38499.902,110
742246135,Songpa,35,6269.639,32,669.5,6,30859.37,55,150894.132,127,32969.606,44
742312375,Gangnam,38,17459.872,126,9501.348,56,144523.834,115,149966.863,147,166336.118,111
742379683,Seongnam,64,140575.376,314,196425.038,313,317482.702,230,382116.747,182,98289.349,66
742484983,Hanam,43,11825.43,25,6222.16,12,26422.7,25,139370.428,57,92351.25,44
742732224,Yongin,51,114425.74,167,126933.572,176,100195.885,181,149932.7,163,70774.8,55
742736354,Yongin,41,166633.86,146,103703.991,124,148761.129,161,135969.25,110,65471.132,79
742781061,Seongnam,68,84945.731,144,121666.827,142,143819.646,193,243510.337,136,136539.63,103
742820571,Seongnam,34,1036.7,28,79749.1,123,197733.1,266,340454.63,181,14661,9
742834308,Yongin,32,0,0,725.556,11,88.64,7,178036.64,46,114818.69,111
742906521,Gangnam,52,999.964,8,190237.739,102,295126.869,170,144796.392,94,125355.17,69
742953404,Seongnam,34,223082.96,277,375887.198,378,254757.544,262,125486.857,157,13624.703,75
742955811,Seongnam,52,5202.69,107,9357.02,102,242635.048,350,225134.02,181,110527.786,103
743011901,Gangnam,46,125410.1,34,288686.007,42,156276,37,193204.459,14,61594.15,5
743117987,Yongin,45,29511.187,268,12892.529,78,-2833.352,90,1221.25,53,10628.716,21
743206403,Seongdong,63,2635.6,13,22343.86,13,29993.74,115,121221.03,136,42385.72,85
743242501,Hwaseong,45,191212.23,78,135557.6,55,111832.96,43,203746.64,25,8719,5
743255209,Seongnam,55,6.2,3,1979.649,22,9774.4,16,152278.288,128,25877.962,112
743333601,Pyeongtaek,45,647.44,3,2690.34,28,12645.75,69,139518.81,131,165623.291,109
743417685,Yongin,39,0,0,0,0,1192571.7,459,356108.115,139,71745,48
743434823,Suwon,51,66884.901,113,173132.173,86,127355.98,39,175521.529,66,141201.219,36
743560411,Yongin,55,187860.808,233,150680.503,176,117221.233,197,303736.665,247,130718.973,111
743577491,Dobong,64,5526.78,22,19643.02,42,99514.72,34,156565.634,96,16490.019,41
743594666,Seocho,30,0,0,0,0,0,0,203137.94,78,85364.1,53
743595933,Anyang,36,0,0,0,0,0,0,133395.981,40,74389.302,50
743639606,Suwon,67,27739.162,119,42655.315,159,57316.9,139,127742.505,135,160126.896,92
743656133,Seongnam,45,81270.17,66,58777.74,37,85919.737,86,280768.54,131,243952.044,75
744044909,Seongnam,54,153182.27,272,192867.162,327,232372.083,246,276011.913,269,136941.531,109
744086681,Songpa,45,6560.64,152,6460.002,51,135232.551,126,294087.399,218,179288.479,73
744154051,Wonju,53,96,1,0,0,67157.4,22,233496.18,115,144880.3,68
744450639,Hoengseong,45,122188.69,20,95000,10,137267.45,12,214184.2,12,2525,2
744487847,Seongnam,48,4424.079,59,26.4,1,3099.372,39,130518.548,82,10501.89,52
744566261,Gangnam,46,58286.463,37,133291.987,29,87034.826,63,168503.291,118,86896.258,32
744651047,Seongnam,47,2193.06,69,4896.32,95,57441.06,94,320976.27,159,162742.48,97
744712441,Gangnam,37,11940.529,54,39240.911,97,144887.372,221,134025.952,163,67971.57,82
744718435,Hanam,47,67180.954,155,77262.002,89,90709.021,124,167936.131,114,13743.432,18
744779551,Seongdong,47,83185.735,54,444449.452,107,188449.222,139,221990.3,88,62583.74,22
744989835,Hwaseong,39,65826.32,277,122056.576,227,161766.81,212,202479.996,123,42336.23,26
744989848,Seongnam,36,0,0,0,0,42843.243,48,122516.63,51,15267.072,18
745189017,Seongnam,44,15249.33,72,191774.86,136,77528.9,183,26433.33,152,15203.14,91
745246622,Yongin,78,0,0,16965.06,17,1229730.014,56,2160052.527,80,619039.258,43
745258276,Namyangju,60,13888.69,33,1780.58,13,4028.4,5,283130.966,37,27420.86,13
745336558,Seocho,61,0,0,41489.904,9,91129.232,136,148497.355,178,103833.01,107
745689311,Geumjeong,30,0,0,0,0,0,0,244791.382,40,19170,4
745758384,Suseong,67,0,0,0,0,0,0,121380.967,91,457.03,19
745795341,Anseong,43,57777.8,83,89883.98,112,105283.85,115,185650.962,140,89012.82,60
745861839,Yeonsu,35,22.8,1,0,0,1930,1,255440.17,149,85004.107,97
745933161,Junggu,68,172643.179,223,99525.633,172,140889.321,120,125578.593,192,94570.934,116
745948639,Gangnam,36,27387.752,43,6627.57,9,11999.84,40,139590.05,49,17925.65,8
746113471,Dongjak,39,335.297,20,0,0,41606.126,48,150720.632,196,7780.384,179
746113783,Seongnam,42,0,0,0,0,0,0,150994.25,79,43198.14,22
746118301,Seongnam,63,2586.308,22,894.81,9,112978.7,60,121508.59,110,136416.7,46
746351211,Yeonsu,54,90257.6,53,75820.5,46,3610,7,123650.5,30,35249,11
746381337,Yangcheon,39,0,0,0,0,0,0,132121.702,210,26428.184,123
746393372,Seongdong,59,0,0,0,0,0,0,164200.59,16,44470.25,33
746480733,Gangnam,32,0,0,0,0,197521.082,77,217688.969,104,186006.384,76
746483674,Hwaseong,42,18544.5,16,111718.4,68,75536.105,83,134659.502,69,58362.6,23
746724844,Seongnam,43,46421.9,25,67188.64,91,197944.565,206,212554.849,283,49323.751,124
746743211,Yongsan,55,38315.879,46,2234.87,7,2036.06,10,133065.854,19,14341.994,29
746847858,Songpa,40,33683.58,115,108865.8,122,247364.77,167,517219.8,162,92638.8,31
746888121,Seongnam,41,11038.062,42,15670.356,39,121036.279,124,139980.198,153,27901.331,40
746982145,Suseong,39,0,0,0,0,0,0,122610.45,78,26884.138,65
746984915,Seocho,39,8288.952,10,47055.68,33,49825.921,44,153245.4,46,145494.89,18
747102451,Yongsan,38,0,0,0,0,0,0,122447.02,35,121363.1,65
747111437,Hwaseong,50,131399.52,179,540517.679,107,630248.39,127,895824.6,165,131832.3,43
747345031,Seocho,58,58213.659,150,155979.107,165,578303.724,212,762475.34,208,210937.079,43
747477633,Seongdong,48,163408.82,101,96805.263,91,159107.541,90,274329.675,65,124260.98,37
747519389,Wonju,55,33730.1,18,188717.938,53,134832.5,100,122193.244,143,197288.284,73
747841886,Dongdaemun,72,18804.114,78,15633.68,34,75975.14,91,148434.57,108,89.5,3
747929261,Seongnam,55,39085.5,58,82697.323,66,70105.14,51,128369.703,92,38369.537,75
747957409,Yongsan,33,50.5,1,0,0,0,0,272198.53,81,198799.5,36
747989705,Gangnam,45,15902.135,137,40843.398,127,77312.792,169,190694.619,186,95025.714,53
748217782,Guro,47,2032,12,4939.842,31,283737.174,176,471260.076,194,85492.604,26
748481671,Yeonsu,34,0,0,0,0,228656.4,96,526469.6,153,130461.15,46
748558537,Seongbuk,46,2592.756,47,45266.95,25,190257.1,42,162927.424,82,122918.1,91
748615462,Yeonsu,38,0,0,0,0,286.5,2,141605.8,55,115084.64,126
748686136,Mapo,34,0,0,0,0,0,0,124204.8,50,4864.97,37
748870662,Gangnam,57,230586.048,202,252547.04,201,193481.221,165,118054.859,115,52966,25
748925216,Gangnam,41,7268.6,21,4554.124,76,17409.24,62,169228.454,118,6132.91,66
748955407,Seongnam,42,49794.821,96,110828.917,157,121776.4,163,123688.2,153,43862.36,90
749009906,Ansan,43,170022.142,121,166914.358,83,201131.138,109,142913.113,51,156503.794,71
749038453,Gangnam,45,17637.1,35,2235,4,5740.61,22,126484.4,41,25026.1,59
749458603,Yongin,43,22294.78,108,8518.052,133,46680.801,148,127463.752,107,214549,90
